State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_type_TCPD,Party_ID,Max_Poll_No,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Country,Women %,,,Name of Party,Result_2019,Result_2014,Share_2019,Share_2014,MH_2009_Party,MH_2009_Seats,MH_2009_Votes%,MH_2014_Party,MH_2014_Seats,MH_2014_Votes%,MH_Year,Congress Seats
Telangana,17,12,2019,4,0,4,1,POTHUGANTI RAMULU,M,TRS,499672,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,50.48,no,189748,19.17,2.7,2774,State-based Party,8284,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,2,DR MALLU RAVI,M,INC,309924,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,31.31,no,180903,18.28,2.7,2775,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,3,SHRUTHI BANGARU ALIAS BANGARU SHRUTHI,F,BJP,129021,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,13.03,yes,115496,11.67,2.7,2777,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,4,None Of The Above,,NOTA,13525,,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,1.37,yes,1051,0.11,2.7,,,,0,TRUE,951,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,5,B YOSEF,M,BSP,12474,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,1.26,yes,2562,0.26,2.7,2776,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,6,SRINIVAS BUDDULA,M,IND,9912,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,1,yes,5952,0.6,2.7,GEAP53713,Independents,10809,0,TRUE,4,IND,10809,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,7,BAAKI RENUKA,F,IND,3960,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,0.4,yes,494,0.05,2.7,2783,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,8,PRABHUDAS BANDARU THUMU,M,IND,3466,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,0.35,yes,1190,0.12,2.7,2782,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,9,CHARAGONDA KRISHNAMMA,F,IND,2276,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,0.23,yes,261,0.03,2.7,2781,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,10,V AMARNATH,M,India Praja Bandhu Party,2015,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,0.2,yes,163,0.02,2.7,2778,Local Party,3331,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,11,KARVANGA SHARATH,M,IND,1852,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,0.19,yes,102,0.01,2.7,2780,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,12,2019,4,0,4,12,GADDAM VIJAY,M,Bahujan Mukti Party,1750,SC,989847,1587281,NAGARKURNOOL,SC,TELENGANA,11,62.36,0.18,yes,0,0,2.7,2779,Local Party,1074,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,1,UTTAM KUMAR REDDY NALAMADA,M,INC,526028,GEN,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,44.74,no,25682,2.18,2.63,2785,National Party,3482,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,2,VEMIREDDY NARASIMHA REDDY,M,TRS,500346,GEN,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,42.56,no,447637,38.07,2.63,2788,State-based Party,8284,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,3,GARLAPATI JITHENDRA KUMAR,M,BJP,52709,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,4.48,yes,27620,2.35,2.63,2786,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,4,MALLU LAXMI,F,CPM,25089,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,2.13,yes,13801,1.17,2.63,2787,,,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,5,MEKALA SATHEESH REDDY,M,Janasena Party,11288,GEN,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.96,yes,2703,0.23,2.63,2792,Local Party,17069,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,6,MARAM VENKAT REDDY,M,IND,8585,GEN,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.73,yes,3025,0.26,2.63,2806,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,7,None Of The Above,,NOTA,5560,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.47,yes,184,0.02,2.63,,,,0,TRUE,952,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,8,ROYYALA. SRINIVASULU,M,IND,5376,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.46,yes,411,0.03,2.63,2809,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,9,NAKIRIKANTI. CHITTEMMA,F,IND,4965,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.42,yes,790,0.07,2.63,2801,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,10,THANDU UPENDAR,M,IND,4175,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.36,yes,809,0.07,2.63,2800,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,11,KIRAN VANGAPALLI,F,IND,3366,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.29,yes,141,0.01,2.63,2797,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,12,AKULA PAUL,M,Pyramid Party of India,3225,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.27,yes,127,0.01,2.63,2789,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,13,JAKKULA NAVEEN YADAV,M,IND,3098,GEN,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.26,yes,455,0.04,2.63,2798,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,14,SREENU VADTHYA,M,IND,2643,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.22,yes,126,0.01,2.63,2811,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,15,MADHU SAPAVATH,M,IND,2517,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.21,yes,507,0.04,2.63,2804,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,16,MEKALA VENKANNA,M,IND,2010,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.17,yes,113,0.01,2.63,2807,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,17,KARAMTOTHU MANGTHA,M,IND,1897,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.16,yes,67,0.01,2.63,2796,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,18,THAGULLA JANARDHAN,M,IND,1830,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.16,yes,151,0.01,2.63,2799,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,19,KATRAVATH VENKATESH,M,Bahujan Mukti Party,1679,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.14,yes,257,0.02,2.63,2790,Local Party,1074,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,20,LINGIDI VENKATESWARLU,M,IND,1422,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.12,yes,187,0.02,2.63,2810,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,21,RAMESH SUNKARA,M,IND,1235,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.11,yes,111,0.01,2.63,2808,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,22,SOLIPURAM VENUGOPAL REDDY,M,Ambedkar National Congress,1124,GEN,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.1,yes,71,0.01,2.63,2795,Local Party,840,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,23,LITHESH SUNKARI,M,Social Justice Party of India,1053,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.09,yes,5,0,2.63,2794,Local Party,7991,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,24,JANAIAH NANDIPATI,M,Telangana Sakalajanula Party,1048,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.09,yes,2,0,2.63,2791,Local Party,17554,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,25,MARRI. NEHEMIAH,M,IND,1046,GEN,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.09,yes,38,0,2.63,GEAP30748,Independents,10809,0,TRUE,10,IND,10809,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,26,LALU NAIK RAMAVATH,M,Bahujana Raajyam Party (Phule Ambedkar),1008,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.09,yes,184,0.02,2.63,2793,Local Party,1276,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,27,POLISHETTY VENKATESHWARLU,M,IND,824,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.07,yes,267,0.02,2.63,2802,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,13,2019,4,0,4,28,BANDARU NAGARAJU,M,IND,557,,1175703,1585433,NALGONDA,GEN,TELENGANA,27,74.16,0.05,yes,0,0,2.63,2803,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,1,Komati Reddy Venkat Reddy,M,INC,532795,GEN,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,43.94,no,5219,0.43,2.63,2812,National Party,3482,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,2,Dr. Boora Narsaiah Goud,M,TRS,527576,GEN,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,43.51,no,462119,38.11,2.63,GEAP14977,State-based Party,8284,0,TRUE,2,TRS,8284,,,TRUE,1,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,3,P.V. Shyam Sunder Rao,M,BJP,65457,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,5.4,yes,37304,3.08,2.63,2816,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,4,Goda Sri Ramulu,M,CPI,28153,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,2.32,yes,180,0.01,2.63,2814,State-based Party,2444,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,5,Singapaka Lingam,M,IND,27973,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,2.31,yes,15952,1.32,2.63,2824,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,6,None Of The Above,,NOTA,12021,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,0.99,yes,7985,0.66,2.63,,,,0,TRUE,953,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,7,Bhimanaboina Ramesh Yadav,M,IND,4036,GEN,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,0.33,yes,230,0.02,2.63,2821,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,8,Seeka Balraj Goud,M,IND,3806,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,0.31,yes,738,0.06,2.63,2813,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,9,Sri Ramulu Muthyala,M,IND,3068,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,0.25,yes,1108,0.09,2.63,2823,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,10,Morigadi Krishna,M,IND,1960,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,0.16,yes,312,0.03,2.63,2822,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,11,Kotha Kistaiah,M,Ambedkar National Congress,1648,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,0.14,yes,84,0.01,2.63,2817,Local Party,840,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,12,Devaram Nayak Sapavat,M,IND,1564,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,0.13,yes,148,0.01,2.63,2820,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,13,Samrat Narender Boilla,M,Republican Party of India,1416,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,0.12,yes,258,0.02,2.63,2819,State-based Party,6911,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,14,2019,4,0,4,14,S.V. Ramana Rao,M,Samajwadi Forward Bloc,1158,,1212631,1627527,BHONGIR,GEN,TELENGANA,13,74.51,0.1,yes,0,0,2.63,2818,Local Party,7333,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,1,DAYAKAR PASUNOORI,M,TRS,612498,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,57.69,no,350298,33,2.5,GEAP81645,State-based Party,8284,0,TRUE,2,TRS,8284,,,TRUE,2,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,2,DOMMATI SAMBAIAH,M,INC,262200,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,24.7,no,178423,16.81,2.5,GEAP809,National Party,3482,0,TRUE,2,TDP,8300,,,FALSE,0,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,3,CHINTHA SAMBAMURTHY,M,BJP,83777,GEN,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,7.89,yes,54594,5.14,2.5,GEAP79965,National Party,1605,0,TRUE,3,BJP,1605,,,TRUE,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,4,BUNGA JYOTHI RAMANA,F,Aihra National Party,29183,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,2.75,yes,10382,0.98,2.5,2835,Local Party,107,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,5,None Of The Above,,NOTA,18801,,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,1.77,yes,4768,0.45,2.5,,,,0,TRUE,954,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,6,UPENDAR JERIPOTHULA,M,IND,14033,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,1.32,yes,5840,0.55,2.5,2839,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,7,BOLLAPALLY SARAIAH,M,BSP,8193,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.77,yes,2081,0.2,2.5,2832,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,8,JANNU NARSAIAH,M,IND,6112,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.58,yes,16,0,2.5,2841,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,9,CHILUVERU PRATHAP,M,IND,6096,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.57,yes,710,0.07,2.5,GEAP806,Independents,10809,0,TRUE,2,IND,10809,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,10,KANNAM VENKANNA,M,Marxist Communist Party of India (United),5386,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.51,yes,1130,0.11,2.5,GEAP813,Local Party,5399,0,TRUE,3,MCPI,5399,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,11,BARLA SRINIVAS,M,IND,4256,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.4,yes,444,0.04,2.5,GEAP81653,Independents,10809,0,TRUE,2,INDEPENDENT,10809,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,12,PASULA RAMMURTHY,M,IND,3812,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.36,yes,1719,0.16,2.5,GEAP81659,Independents,10809,0,TRUE,2,DBP,2895,,,FALSE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,13,AITHA PRAVEEN KUMAR,M,IND,2093,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.2,yes,107,0.01,2.5,2838,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,14,PANIGANTI RAJITHAVANI,F,Pyramid Party of India,1986,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.19,yes,91,0.01,2.5,2834,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,15,BOCHU KRUPAKAR,M,Hum Bhartiya Party,1895,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.18,yes,571,0.05,2.5,2836,Local Party,17560,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,15,2019,4,0,4,16,SURESH KANAKAM,M,Samajwadi Forward Bloc,1324,SC,1061645,1666085,WARANGAL,SC,TELENGANA,15,63.72,0.12,yes,0,0,2.5,2837,Local Party,7333,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,1,Kavitha Malothu,F,TRS,462109,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,46.98,no,146663,14.91,3.12,2847,State-based Party,8284,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,2,Balaram Naik Porika,M,INC,315446,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,32.07,no,258373,26.27,3.12,GEAP79991,National Party,3482,0,TRUE,3,INC,3482,,,TRUE,1,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,3,Arun Kumar Mypathi,M,Telangana Jana Samithi,57073,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,5.8,yes,11354,1.15,3.12,2850,Local Party,8272,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,4,Kalluri. Venkateswara Rao.,M,CPI,45719,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,4.65,yes,20232,2.06,3.12,2846,State-based Party,2444,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,5,Jatothu Hussain,M,BJP,25487,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,2.59,yes,10621,1.08,3.12,2848,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,6,Balu Nayak Bhukya,M,IND,14866,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,1.51,yes,784,0.08,3.12,GEAP14994,Independents,10809,0,TRUE,2,IND,10809,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,7,None Of The Above,,NOTA,14082,,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,1.43,yes,3024,0.31,3.12,,,,0,TRUE,955,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,8,Uke Kousalya.,F,IND,11058,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,1.12,yes,1247,0.13,3.12,2855,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,9,"Bhaskar Naik Bhukya. Dr,,",M,Janasena Party,9811,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,1,yes,3145,0.32,3.12,2853,Local Party,17069,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,10,Mokalla. Murali Krishna.,M,IND,6666,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,0.68,yes,722,0.07,3.12,2859,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,11,Vaditya Shriram Naik,M,IND,5944,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,0.6,yes,36,0,3.12,2860,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,12,Balsingh Daravath,M,Bhartiya Anarakshit Party,5908,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,0.6,yes,2057,0.21,3.12,2852,Local Party,17536,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,13,Kalthi Yarraiah,M,IND,3851,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,0.39,yes,638,0.06,3.12,2856,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,14,Palvancha. Durga.,F,IND,3213,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,0.33,yes,911,0.09,3.12,2857,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,16,2019,4,0,4,15,B. Parvathi,F,Pyramid Party of India,2302,ST,983535,1423351,MAHABUBABAD,ST,TELENGANA,14,69.1,0.23,yes,0,0,3.12,2851,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Telangana,17,17,2019,4,0,4,1,NAMA NAGESWR RAO,M,TRS,567459,GEN,1139831,1513094,KHAMMAM,GEN,TELENGANA,23,75.33,49.78,no,168062,14.74,2.7,GEAP74722,State-based Party,8284,0,TRUE,4,TDP,8300,,,FALSE,2,TRUE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Telangana,17,17,2019,4,0,4,2,RENUKA CHOWDHURY,F,INC,399397,GEN,1139831,1513094,KHAMMAM,GEN,TELENGANA,23,75.33,35.04,no,342295,30.03,2.7,GEAP69482,National Party,3482,0,TRUE,4,INC,3482,,,TRUE,2,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
